종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060240","룽투코리아","KOSDAQ","벤처기업부","5510","50","0.92","5510","5820","5330","1348667","7517725970","140115354840","25429284"
"058470","리노공업","KOSDAQ","우량기업부","169000","-400","-0.24","169000","170900","167500","29322","4953629800","2575960530000","15242370"
"039980","리노스","KOSDAQ","중견기업부","1120","0","0.00","1120","1130","1115","64621","72477415","51199227520","45713596"
"019570","리더스 기술투자","KOSDAQ","중견기업부","466","5","1.08","459","473","453","536258","248198079","60600365132","130043702"
"016100","리더스코스메틱","KOSDAQ","관리종목(소속부없음)","3000","-125","-4.00","3125","3150","2955","140450","421108750","57302682000","19100894"
"012700","리드코프","KOSDAQ","우량기업부","8940","-60","-0.67","9000","9000","8910","58892","526688990","236428446900","26446135"
"302550","리메드","KOSDAQ","기술성장기업부","19450","-50","-0.26","19500","19800","19400","9154","179148200","119182131200","6127616"
"377450","리파인","KOSDAQ","중견기업부","13450","0","0.00","13400","13600","13250","38869","522511950","233088500000","17330000"
"277070","린드먼아시아","KOSDAQ","벤처기업부","5260","-20","-0.38","5270","5280","5200","21942","114669770","72019920000","13692000"
"042500","링네트","KOSDAQ","우량기업부","5950","0","0.00","5980","5980","5870","26681","157556980","91373424100","15356878"
"219420","링크제니시스","KOSDAQ","기술성장기업부","7360","0","0.00","7430","7480","7310","39482","291395130","84415571520","11469507"
"027740","마니커","KOSPI",,"1735","-80","-4.41","1805","1805","1710","1038705","1815700905","110191980580","63511228"
"195500","마니커에프앤지","KOSDAQ","중견기업부","4750","-145","-2.96","4825","4865","4710","168720","802319740","75658000000","15928000"
"222810","마이더스AI","KOSDAQ","중견기업부","2285","-300","-11.61","2570","2570","2205","3412203","7977030400","78797921095","34484867"
"305090","마이크로디지탈","KOSDAQ","기술성장기업부","14700","350","2.44","14350","14900","14300","39708","581310650","108369870000","7372100"
"098120","마이크로컨텍솔","KOSDAQ","벤처기업부","9350","-50","-0.53","9400","9570","9260","120387","1129891280","77724362100","8312766"
"147760","마이크로프랜드","KOSDAQ","벤처기업부","5330","-90","-1.66","5400","5520","5320","136826","739072260","57669885780","10819866"
"377480","마인즈랩","KOSDAQ","기술성장기업부","20500","-1050","-4.87","21650","21650","20250","169413","3506539600","124623764000","6079208"
"038290","마크로젠","KOSDAQ","우량기업부","27450","700","2.62","26800","27750","26750","37365","1022685500","297596430000","10841400"
"204320","만도","KOSPI",,"53400","400","0.75","53900","54000","52600","229747","12218453200","2507510208000","46957120"
"001080","만호제강","KOSPI",,"25700","150","0.59","25450","27000","25450","3687","94969050","106655000000","4150000"
"220630","맘스터치","KOSDAQ","우량기업부","61600","-500","-0.81","61700","61700","61500","26865","1653957400","627195984800","10181753"
"267980","매일유업","KOSDAQ","우량기업부","66200","1100","1.69","65300","66500","65100","25751","1690076600","519248835600","7843638"
"005990","매일홀딩스","KOSDAQ","우량기업부","10200","220","2.20","10050","10500","10050","30189","310919600","139926700800","13718304"
"127160","매직마이크로","KOSDAQ","관리종목(소속부없음)","282","0","0.00","0","0","0","0","0","24427827282","86623501"
"093520","매커스","KOSDAQ","우량기업부","10650","250","2.40","10500","11000","10450","211296","2274678000","172136929800","16163092"
"377030","맥스트","KOSDAQ","기술성장기업부","19600","750","3.98","20400","21400","19200","3985991","81039011250","383589287200","19570882"
"088980","맥쿼리인프라","KOSPI",,"14000","50","0.36","13950","14000","13900","495163","6915800350","5667837658000","404845547"
"094800","맵스리얼티1","KOSPI",,"4805","0","0.00","4805","4835","4770","16054","77048875","446068960455","92834331"
"100590","머큐리","KOSDAQ","우량기업부","7950","-70","-0.87","8070","8070","7870","64078","508829460","117832848900","14821742"
"067280","멀티캠퍼스","KOSDAQ","우량기업부","45000","-500","-1.10","45850","45850","44850","2392","107780650","266705055000","5926779"
"072870","메가스터디","KOSDAQ","벤처기업부","11150","-100","-0.89","11300","11300","11100","19183","214201700","132918692850","11920959"
"215200","메가스터디교육","KOSDAQ","우량기업부","88400","100","0.11","88300","88600","86300","39261","3428654900","1048590192000","11861880"
"133750","메가엠디","KOSDAQ","우량기업부","3280","10","0.31","3300","3300","3235","49884","162698530","76775212560","23407077"
"235980","메드팩토","KOSDAQ","기술성장기업부","30300","1150","3.95","29900","30650","29200","196721","5911492300","637734765600","21047352"
"200580","메디쎄이","KONEX","일반기업부","14200","-100","-0.70","14350","14350","14200","33","468850","52910321800","3726079"
"041920","메디아나","KOSDAQ","우량기업부","5770","60","1.05","5710","5870","5650","65991","381417410","92320000000","16000000"
"233250","메디안디노스틱","KONEX","일반기업부","38500","3600","10.32","35000","38950","34750","517","19143900","67241559000","1746534"
"014100","메디앙스","KOSDAQ","우량기업부","4925","-70","-1.40","5050","5060","4910","111944","554208660","58115000000","11800000"
"236340","메디젠휴먼케어","KONEX","일반기업부","8690","-100","-1.14","8500","8790","8500","93","803770","24660125710","2837759"
"054180","메디콕스","KOSDAQ","중견기업부","658","23","3.62","635","685","616","3167457","2051587847","63356287358","96286151"
"086900","메디톡스","KOSDAQ","우량기업부","129400","2300","1.81","127100","129400","126300","24684","3171465900","848355846200","6556073"
"078160","메디포스트","KOSDAQ","벤처기업부","23050","1050","4.77","22200","24150","22150","204019","4769890800","374889671700","16264194"
"065650","메디프론","KOSDAQ","중견기업부","2060","-10","-0.48","2075","2075","2025","72357","148234960","89848875540","43615959"
"138040","메리츠금융지주","KOSPI",,"32000","1300","4.23","30800","32250","30650","134348","4258584850","4193641408000","131051294"
"008560","메리츠증권","KOSPI",,"6060","60","1.00","6080","6090","5960","1122733","6785442290","3998330908740","659790579"
"000060","메리츠화재","KOSPI",,"39750","650","1.66","39100","39950","38500","171256","6763891250","4794843750000","120625000"
"021880","메이슨캐피탈","KOSDAQ","중견기업부","624","-14","-2.19","634","634","606","6340375","3917521161","94838270592","151984408"
"140410","메지온","KOSDAQ","중견기업부","19400","-250","-1.27","19600","19700","18750","169874","3280950300","518795149200","26742018"
"241770","메카로","KOSDAQ","우량기업부","12050","100","0.84","12050","12050","11750","1301","15578450","122821312000","10192640"
"090370","메타랩스","KOSPI",,"740","5","0.68","735","749","731","201048","148630216","55147351520","74523448"
"059210","메타바이오메드","KOSDAQ","벤처기업부","2695","-10","-0.37","2710","2720","2670","85008","228377465","64309035945","23862351"
"058110","멕아이씨에스","KOSDAQ","기술성장기업부","6450","160","2.54","6320","6720","6310","248631","1617243100","103525918500","16050530"
"096640","멜파스","KOSDAQ","중견기업부","1635","55","3.48","1620","1695","1610","1350143","2211536475","62042094225","37946235"
"017180","명문제약","KOSPI",,"3600","105","3.00","3580","3635","3485","92168","329494715","122232434400","33953454"
"257370","명성티엔에스","KOSDAQ","투자주의환기종목(소속부없음)","9210","0","0.00","0","0","0","0","0","71157896760","7726156"
"009900","명신산업","KOSPI",,"23400","100","0.43","23650","23650","23000","342214","7976378250","1227801112200","52470133"
"267060","명진홀딩스","KONEX","일반기업부","181","0","0.00","0","0","0","0","0","1654666524","9141804"
"012690","모나리자","KOSPI",,"4465","-195","-4.18","4610","4715","4440","1973187","9045518650","163290653575","36571255"
"005360","모나미","KOSPI",,"4455","20","0.45","4440","4475","4390","52707","233714675","84187502685","18897307"
"080420","모다이노칩","KOSDAQ","우량기업부","3400","25","0.74","3375","3530","3360","120739","414365735","271053514800","79721622"
"080160","모두투어","KOSDAQ","중견기업부","20050","50","0.25","19750","20150","19750","68803","1373509100","378945000000","18900000"
"204210","모두투어리츠","KOSPI",,"5290","10","0.19","5280","5310","5250","25942","137457330","41403851350","7826815"
"100030","모바일리더","KOSDAQ","중견기업부","20400","-200","-0.97","20500","21000","20300","2230","45761500","66987765600","3283714"
"087260","모바일어플라이언스","KOSDAQ","벤처기업부","4055","45","1.12","4050","4130","4020","472760","1925895010","131635218530","32462446"
"101330","모베이스","KOSDAQ","중견기업부","3580","5","0.14","3600","3610","3565","29869","106988725","85770313040","23958188"
"012860","모베이스전자","KOSDAQ","중견기업부","1875","-40","-2.09","1920","1920","1875","486957","921026560","132668769375","70756677"
"348030","모비릭스","KOSDAQ","중견기업부","15100","50","0.33","15050","15200","14850","6255","94126700","145017380000","9603800"
"250060","모비스","KOSDAQ","기술성장기업부","2075","45","2.22","2045","2125","2045","76704","160426520","66755476550","32171314"
"288980","모아데이타","KOSDAQ","기술성장기업부","12400","50","0.40","12600","12850","12200","21242","264657250","66477292800","5361072"
"033200","모아텍","KOSDAQ","중견기업부","6510","150","2.36","6380","6670","6380","22378","146116030","93296014350","14331185"
"009680","모토닉","KOSPI",,"8840","-20","-0.23","8820","8930","8810","8110","71793830","291720000000","33000000"
"118990","모트렉스","KOSDAQ","중견기업부","37700","-1000","-2.58","38500","38850","37050","354294","13355590600","311184659500","8254235"
"006920","모헨즈","KOSDAQ","중견기업부","5500","-120","-2.14","5730","5730","5500","61429","341236850","60060000000","10920000"
"009580","무림P&P","KOSPI",,"4685","35","0.75","4705","4760","4630","220602","1034696310","292195597940","62368324"
"001810","무림SP","KOSDAQ","중견기업부","3325","-20","-0.60","3350","3350","3295","92634","306961795","73607187500","22137500"
"009200","무림페이퍼","KOSPI",,"2965","15","0.51","2960","2970","2895","358914","1052031700","123371604150","41609310"
"322970","무진메디","KONEX","일반기업부","4485","-55","-1.21","4685","4685","4400","4079","18108835","33505161105","7470493"
"033920","무학","KOSPI",,"8300","150","1.84","8160","8440","8110","95744","795144700","236550000000","28500000"
"008420","문배철강","KOSPI",,"5160","60","1.18","5270","5620","5120","4401691","23792976350","105798085800","20503505"
"279600","미디어젠","KOSDAQ","기술성장기업부","10300","-100","-0.96","10400","10550","10150","18890","194347250","48253244300","4684781"
"095500","미래나노텍","KOSDAQ","우량기업부","8150","-420","-4.90","8620","8690","8000","1630581","13698352390","252731491850","31009999"
"025560","미래산업","KOSPI",,"13000","-100","-0.76","13100","13100","12850","28604","370583950","57876091000","4452007"
"218150","미래생명자원","KOSDAQ","벤처기업부","8180","-220","-2.62","8400","8410","8140","575984","4734386220","162748003920","19895844"
"007120","미래아이앤지","KOSPI",,"392","-4","-1.01","398","398","390","377521","148049168","50757786016","129484148"
"396690","미래에셋글로벌리츠","KOSPI",,"6330","10","0.16","6440","6440","6290","17602","111218410","183949800000","29060000"
"353490","미래에셋대우스팩 5호","KOSDAQ","SPAC(소속부없음)","2200","10","0.46","2190","2200","2185","10983","24075430","11132000000","5060000"
"328380","미래에셋대우스팩3호","KOSDAQ","SPAC(소속부없음)","2515","55","2.24","2460","2520","2455","124520","311719195","16302230000","6482000"
"357250","미래에셋맵스리츠","KOSPI",,"5060","10","0.20","5050","5060","5020","13569","68470240","101706000000","20100000"
"100790","미래에셋벤처투자","KOSDAQ","우량기업부","7600","0","0.00","7610","7620","7530","45939","347663210","368450743600","48480361"
"412930","미래에셋비전스팩1호","KOSDAQ","SPAC(소속부없음)","2200","5","0.23","2180","2200","2175","67016","146466610","13587200000","6176000"
"085620","미래에셋생명","KOSPI",,"3680","-10","-0.27","3695","3695","3650","37501","137187700","651419575520","177016189"
"006800","미래에셋증권","KOSPI",,"7970","0","0.00","7940","7990","7860","807805","6419995110","4904071771760","615316408"
"00680K","미래에셋증권2우B","KOSPI",,"4290","-5","-0.12","4295","4300","4280","74036","317512305","600600000000","140000000"
