종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"052790","액토즈소프트","KOSDAQ","중견기업부","10400","-200","-1.89","10300","10500","10200","35512","366930600","117838635200","11330638"
"290740","액트로","KOSDAQ","벤처기업부","8760","-490","-5.30","9050","9340","8760","938321","8441187150","88169496360","10065011"
"238090","앤디포스","KOSDAQ","우량기업부","7950","-180","-2.21","7970","8030","7910","37839","301552670","190635458850","23979303"
"092600","앤씨앤","KOSDAQ","벤처기업부","4000","-30","-0.74","3950","4030","3885","78567","309371995","94837696000","23709424"
"129890","앱코","KOSDAQ","벤처기업부","14350","-150","-1.03","14400","14650","14100","42744","611582000","145346586700","10128682"
"174900","앱클론","KOSDAQ","기술성장기업부","14250","-900","-5.94","14250","14650","14050","144184","2070595700","218282483250","15318069"
"255440","야스","KOSDAQ","우량기업부","12750","0","0.00","12450","12750","12450","6103","76699900","166489500000","13058000"
"030960","양지사","KOSDAQ","중견기업부","9440","60","0.64","9650","10200","9440","191484","1865969510","150851200000","15980000"
"102120","어보브반도체","KOSDAQ","우량기업부","13950","50","0.36","13600","14050","13500","158125","2188556600","243562159350","17459653"
"263540","어스앤에어로스페이스","KOSDAQ","투자주의환기종목(소속부없음)","10900","0","0.00","0","0","0","0","0","62519642300","5735747"
"238120","얼라인드","KOSDAQ","기술성장기업부","10550","1740","19.75","8550","11450","8360","998838","10602485960","75848676400","7189448"
"224810","엄지하우스","KONEX","일반기업부","4750","0","0.00","4750","4750","4750","1","4750","19950000000","4200000"
"019990","에너토크","KOSDAQ","중견기업부","13050","-50","-0.38","12700","13300","12650","158955","2068381650","127316948400","9756088"
"011090","에넥스","KOSPI",,"1880","-75","-3.84","1875","1925","1870","357396","674443380","112784285080","59991641"
"136510","에디슨EV","KOSDAQ","관리종목(소속부없음)","11600","0","0.00","0","0","0","0","0","335276888000","28903180"
"056090","에디슨INNO","KOSDAQ","기술성장기업부","9700","10","0.10","9400","11250","8950","2155196","21797135380","122392252600","12617758"
"270660","에브리봇","KOSDAQ","벤처기업부","34950","-700","-1.96","34750","35100","34650","59976","2088737500","213043701450","6095671"
"038680","에스넷","KOSDAQ","중견기업부","7010","-110","-1.54","7000","7070","6970","75603","529798900","113177592630","16145163"
"137310","에스디바이오센서","KOSPI",,"47750","-250","-0.52","47100","48550","46950","197040","9420633600","4931207105750","103271353"
"217480","에스디생명공학","KOSDAQ","중견기업부","2050","25","1.23","2010","2070","1955","294155","591539210","45950885300","22415066"
"121890","에스디시스템","KOSDAQ","투자주의환기종목(소속부없음)","739","0","0.00","0","0","0","0","0","8238120740","11147660"
"097780","에스맥","KOSDAQ","관리종목(소속부없음)","3385","0","0.00","0","0","0","0","0","191943209250","56704050"
"042110","에스씨디","KOSDAQ","우량기업부","2540","-5","-0.20","2495","2595","2470","1743388","4448246190","122757092560","48329564"
"298060","에스씨엠생명과학","KOSDAQ","기술성장기업부","10750","-150","-1.38","10600","10950","10400","59776","636170300","130296127500","12120570"
"065420","에스아이리소스","KOSDAQ","중견기업부","950","1","0.11","927","984","924","2622093","2508893515","64672376700","68076186"
"270210","에스알바이오텍","KONEX","일반기업부","4595","595","14.88","3975","4595","3975","6","25680","5092206570","1108206"
"103230","에스앤더블류","KOSDAQ","관리종목(소속부없음)","2505","0","0.00","0","0","0","0","0","18036000000","7200000"
"260970","에스앤디","KOSDAQ","벤처기업부","20300","-550","-2.64","20350","20700","20150","21459","435892500","82406226000","4059420"
"101490","에스앤에스텍","KOSDAQ","우량기업부","25300","-350","-1.36","25000","25350","24800","95630","2386989150","542721609100","21451447"
"095910","에스에너지","KOSDAQ","중견기업부","4155","545","15.10","3600","4530","3580","15884293","67550729310","80593159695","19396669"
"275630","에스에스알","KOSDAQ","벤처기업부","5700","30","0.53","5620","5740","5410","17708","99713640","34302537300","6017989"
"031330","에스에이엠티","KOSDAQ","우량기업부","4530","-20","-0.44","4470","4560","4390","320522","1442386610","452977653510","99995067"
"050320","에스에이치엔엘","KOSDAQ","투자주의환기종목(소속부없음)","719","0","0.00","0","0","0","0","0","47210805440","65661760"
"060540","에스에이티","KOSDAQ","중견기업부","2940","-60","-2.00","2950","3005","2900","366112","1082533315","76831919640","26133306"
"351320","에스에이티이엔지","KOSDAQ","벤처기업부","3225","-125","-3.73","3285","3285","3075","89287","281993330","71001232350","22015886"
"056190","에스에프에이","KOSDAQ","우량기업부","42550","1100","2.65","40750","42850","40600","423911","17910159500","1527917738000","35908760"
"080000","에스엔유","KOSDAQ","우량기업부","3460","-80","-2.26","3515","3550","3310","43716","151083030","118757130200","34322870"
"086460","에스엔피제네틱스","KONEX","일반기업부","9350","-20","-0.21","8200","9370","8200","651","6059200","20897567900","2235034"
"005850","에스엘","KOSPI",,"29200","50","0.17","28600","29750","28450","343798","10056981800","1356296784000","46448520"
"214310","에스엘바이오닉스","KOSDAQ","관리종목(소속부없음)","4240","0","0.00","4225","4240","4130","59582","248618230","39909343440","9412581"
"246250","에스엘에스바이오","KONEX","일반기업부","8150","-50","-0.61","8150","8150","8150","1000","8150000","55954664450","6865603"
"041510","에스엠","KOSDAQ","우량기업부","70200","-1200","-1.68","70000","71400","69400","534618","37602799200","1669173550200","23777401"
"010580","에스엠벡셀","KOSPI",,"1530","0","0.00","0","0","0","0","0","170215192800","111251760"
"299670","에스엠비나","KONEX","일반기업부","3000","0","0.00","0","0","0","0","0","16350000000","5450000"
"007820","에스엠코어","KOSDAQ","중견기업부","6330","-160","-2.47","6370","6370","6220","72036","453304920","126814878180","20033946"
"109610","에스와이","KOSDAQ","중견기업부","3315","125","3.92","3095","3465","3095","2329317","7736260460","162128031000","48907400"
"012750","에스원","KOSPI",,"70800","-800","-1.12","70600","71500","69900","76012","5373156200","2690341802400","37999178"
"306040","에스제이그룹","KOSDAQ","우량기업부","25200","-200","-0.79","24900","25550","24550","32714","817789950","248618865600","9865828"
"217910","에스제이켐","KONEX","일반기업부","343","-6","-1.72","344","344","343","66","22639","4455749046","12990522"
"224020","에스케이씨에스","KONEX","일반기업부","3675","-25","-0.68","0","0","0","0","0","12677228550","3449586"
"408920","에스케이증권7호스팩","KOSDAQ","SPAC(소속부없음)","2220","20","0.91","2235","2235","2195","17270","37934060","8036400000","3620000"
"096630","에스코넥","KOSDAQ","중견기업부","1340","-15","-1.11","1300","1345","1300","92260","121663120","88665118660","66167999"
"069510","에스텍","KOSDAQ","중견기업부","8010","-50","-0.62","8060","8060","7960","2288","18304100","87389100000","10910000"
"041910","에스텍파마","KOSDAQ","우량기업부","9090","-90","-0.98","9150","9150","9050","3718","33816330","108155210670","11898263"
"234300","에스트래픽","KOSDAQ","중견기업부","4355","20","0.46","4260","4420","4220","102590","442044645","113007294010","25948862"
"039440","에스티아이","KOSDAQ","우량기업부","20450","-300","-1.45","20100","20550","20050","169837","3446011400","323723500000","15830000"
"098660","에스티오","KOSDAQ","중견기업부","2820","-10","-0.35","2830","2830","2705","43359","119385745","35252752320","12500976"
"052020","에스티큐브","KOSDAQ","중견기업부","4910","-15","-0.30","4900","4980","4810","134943","663146870","150127683730","30575903"
"237690","에스티팜","KOSDAQ","중견기업부","92500","-600","-0.64","91600","92800","91000","54405","4982001200","1739811687500","18808775"
"050760","에스폴리텍","KOSDAQ","중견기업부","4230","-85","-1.97","4165","4295","4150","305960","1287854855","69095687940","16334678"
"288620","에스퓨얼셀","KOSDAQ","벤처기업부","28000","-600","-2.10","27600","28750","27400","161616","4522663150","192480848000","6874316"
"317830","에스피시스템스","KOSDAQ","벤처기업부","8950","-220","-2.40","8730","9060","8480","129043","1137661020","72904015000","8145700"
"058610","에스피지","KOSDAQ","우량기업부","16150","50","0.31","15600","16250","15500","343546","5469634150","358164364000","22177360"
"043340","에쎈테크","KOSDAQ","중견기업부","1300","5","0.39","1260","1305","1235","319680","410071440","93600000000","72000000"
"023960","에쓰씨엔지니어링","KOSPI",,"2880","40","1.41","2785","2905","2755","190524","537163015","89628793920","31121109"
"298690","에어부산","KOSPI",,"2150","-50","-2.27","2170","2185","2130","371519","799849390","416928000000","193920000"
"187660","에이디엠코리아","KOSDAQ","벤처기업부","4075","-90","-2.16","4030","4155","4030","265210","1083562845","88982718750","21836250"
"054630","에이디칩스","KOSDAQ","관리종목(소속부없음)","372","-3","-0.80","373","373","363","315724","116083526","29651919492","79709461"
"200710","에이디테크놀로지","KOSDAQ","우량기업부","17550","0","0.00","17250","17600","17050","32157","558688400","233938551600","13329832"
"096690","에이루트","KOSDAQ","투자주의환기종목(소속부없음)","492","-5","-1.01","492","497","485","962562","470307601","77976957000","158489750"
"140910","에이리츠","KOSPI",,"6870","-120","-1.72","6790","6980","6780","8707","59321870","30661029840","4463032"
"078520","에이블씨엔씨","KOSPI",,"7070","0","0.00","6880","7070","6870","22124","153447800","191126555130","27033459"
"298380","에이비엘바이오","KOSDAQ","기술성장기업부","21550","-500","-2.27","21200","21900","20900","251862","5382796100","1026125101700","47616014"
"203400","에이비온","KOSDAQ","기술성장기업부","10250","250","2.50","10100","11150","9750","1876341","19310585210","192886416750","18818187"
"195990","에이비프로바이오","KOSDAQ","중견기업부","898","-13","-1.43","878","909","873","994964","888860574","237021715592","263944004"
"003800","에이스침대","KOSDAQ","관리종목(소속부없음)","42750","50","0.12","42700","42850","42550","3404","145277500","474097500000","11090000"
"088800","에이스테크","KOSDAQ","중견기업부","10400","-350","-3.26","10350","10500","10300","166607","1730546600","454904101600","43740779"
"241840","에이스토리","KOSDAQ","중견기업부","23950","-1050","-4.20","24450","24600","23800","100597","2425863850","228285652000","9531760"
"312610","에이에프더블류","KOSDAQ","벤처기업부","4190","-125","-2.90","4160","4310","4120","46752","194461215","84876360720","20256888"
"015260","에이엔피","KOSPI",,"2250","-105","-4.46","2355","2355","2245","81652","186766825","65357592750","29047819"
"234070","에이원알폼","KONEX","일반기업부","24850","0","0.00","0","0","0","0","0","85330178500","3433810"
"072990","에이치시티","KOSDAQ","우량기업부","12350","-400","-3.14","12600","12600","12250","23295","288418900","87333247300","7071518"
"227100","에이치앤비디자인","KOSDAQ","벤처기업부","3675","-375","-9.26","3990","3990","3640","304392","1147790400","39639362175","10786221"
"044990","에이치엔에스하이텍","KONEX","일반기업부","12150","0","0.00","0","0","0","0","0","91259427600","7511064"
"176440","에이치엔티","KOSDAQ","투자주의환기종목(소속부없음)","1920","0","0.00","0","0","0","0","0","164619542400","85739345"
"239610","에이치엘사이언스","KOSDAQ","우량기업부","39000","-200","-0.51","38500","39150","38050","7590","294267250","210292485000","5392115"
"353070","에이치엠씨제4호스팩","KOSDAQ","SPAC(소속부없음)","2140","-15","-0.70","2160","2160","2140","4714","10123930","9223400000","4310000"
"353060","에이치엠씨제5호스팩","KOSDAQ","SPAC(소속부없음)","2155","0","0.00","2150","2160","2145","10228","21949135","11022825000","5115000"
"044780","에이치케이","KOSDAQ","벤처기업부","2185","-15","-0.68","2150","2200","2100","270654","587415570","40435144595","18505787"
"357230","에이치피오","KOSDAQ","벤처기업부","11350","-150","-1.30","11200","12400","11150","509376","6052181000","226298116000","19938160"
"071670","에이테크솔루션","KOSDAQ","우량기업부","11950","-250","-2.05","11800","12100","11800","21056","251390900","119500000000","10000000"
"045660","에이텍","KOSDAQ","우량기업부","12250","-150","-1.21","11850","12350","11800","79045","953308600","101185000000","8260000"
"224110","에이텍티앤","KOSDAQ","벤처기업부","12000","0","0.00","11700","12000","11500","69807","816667650","64080000000","5340000"
