번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
"2226","036460","한국가스공사","KOSPI","2019","12","전기가스업","0.67",,"5000","380","1","57.152","92313000","33302151200"
"2227","039340","한국경제TV","KOSDAQ","2019","12","방송서비스","1.43",,"500","90","1.93","13.404","23000000","2012416920"
"2228","005430","한국공항","KOSPI","2019","12","운수창고업","1.02",,"5000","1000","2.3","18.805","3166355","3058250000"
"2229","071050","한국금융지주","KOSPI","2019","12","기타금융",,,"5000","2900","4","20.031","55725992","169698597195"
"2230","034950","한국기업평가","KOSDAQ","2019","12","기타서비스","0.64",,"5000","8618","14.2","155.291","4540514","38443786278"
"2231","010040","한국내화","KOSPI","2019","12","비금속광물","3.32",,"500","35","0.87","18.235","22863632","781572120"
"2232","025540","한국단자공업","KOSPI","2019","12","전기전자","2.14",,"500","700","1.7","22.877","10415000","7290500000"
"2233","222980","한국맥널티","KOSDAQ","2019","12","음식료·담배","0.93",,"500",,,,"4975000",
"2234","331660","한국미라클피플사","KONEX","2019","12","-",,,"500",,,,"1100000",
"2235","256840","한국비엔씨","KOSDAQ","2019","12","제약","0.3",,"100",,,,"46213967",
"2236","004090","한국석유공업","KOSPI","2019","12","비금속광물","3.32",,"5000","1500","1.4","-12.209","655200","937314000"
"2237","025550","한국선재","KOSDAQ","2019","12","금속","1.3",,"500",,,,"24522254",
"2238","002200","한국수출포장공업","KOSPI","2019","12","종이목재","2.57",,"5000","600","2.9","13.319","4000000","2400000000"
"2239","002960","한국쉘석유","KOSPI","2019","12","화학","1.96",,"5000","16000","4.7","98.925","1300000","20800000000"
"2240","017890","한국알콜","KOSDAQ","2019","12","화학","0.74",,"500","100","1.3","6.421","21605760","2058059300"
"2241","000240","한국앤컴퍼니","KOSPI","2019","12","기타금융",,,"500","350","2.4","19.654","93020173","32093279050"
"2242","080720","한국유니온제약","KOSDAQ","2019","12","제약","0.3",,"500",,,,"5903728",
"2243","123890","한국자산신탁","KOSPI","2019","12","기타금융",,"0.1","500","200","5","24.831","112853251","22249002200"
"2244","015760","한국전력공사","KOSPI","2019","12","전기가스업","0.67",,"5000",,,,"641964077",
"2245","063570","한국전자금융","KOSDAQ","2019","12","통신서비스","0.97",,"500","110","1.5","117.85","34147728","3336340480"
"2246","041460","한국전자인증","KOSDAQ","2019","12","소프트웨어","0.75",,"500","46","1.1","56.815","21459249","898814516"
"2247","006200","한국전자홀딩스","KOSPI","2019","12","기타금융",,,"500",,,,"46803136",
"2248","101680","한국정밀기계","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"8404000",
"2249","039740","한국정보공학","KOSDAQ","2019","12","유통","0.38",,"500",,,,"8018397",
"2250","053300","한국정보인증","KOSDAQ","2019","12","소프트웨어","0.75",,"500","100","2.6","43.648","31165000","3116500000"
"2251","025770","한국정보통신","KOSDAQ","2019","12","통신서비스","0.97",,"500",,,,"38014402",
"2252","409570","한국제10호스팩","KOSDAQ","2019","12","-",,,,,,,,
"2253","009540","한국조선해양","KOSPI","2019","12","운수장비","1.7",,"5000",,,,"70773116",
"2254","023350","한국종합기술","KOSPI","2019","12","서비스업","1.04",,"500","100","2.5","-30.793","10950000","1095000000"
"2255","025890","한국주강","KOSPI","2019","12","기계","1.84",,"500",,,,"11309259",
"2256","000970","한국주철관공업","KOSPI","2019","12","철강금속","3.04",,"500","200","2","59.58","22800500","4302276000"
"2257","104700","한국철강","KOSPI","2019","12","철강금속","3.04",,"1000","200","4.1","48.244","46050000","9206826000"
"2258","017960","한국카본","KOSPI","2019","12","기계","1.84",,"500","120","1.5","27.808","43960757","4922659800"
"2259","023760","한국캐피탈","KOSDAQ","2019","12","금융","1.05",,"500","25","4.6","31.054","315609576","6531876075"
"2260","054040","한국컴퓨터","KOSDAQ","2019","12","IT부품","0.62",,"500","130","4.2","26.2","16071290","1986482420"
"2261","050540","한국코퍼레이션","KOSDAQ","2019","12","기타서비스","0.64",,"500",,,,"38785593",
"2262","161890","한국콜마","KOSPI","2019","12","화학","1.96",,"500","330","0.7","22.447","22881180","7550789400"
"2263","024720","한국콜마홀딩스","KOSPI","2019","12","기타금융",,,"500","195","0.9","5.671","17938966","4096719203"
"2264","021650","한국큐빅","KOSDAQ","2019","12","화학","0.74",,"500","25","0.9","12.138","16350563","406252225"
"2265","161390","한국타이어앤테크놀로지","KOSPI","2019","12","화학","1.96",,"500","550","1.6","15.856","123875069","68118974550"
"2266","053590","한국테크놀로지","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"74630202",
"2267","034830","한국토지신탁","KOSPI","2019","12","기타금융",,,"1000","80","3.63","17.637","252489230","19095779280"
"2268","007280","한국특강","KOSPI","2019","12","철강금속","3.04",,"500",,,"0","32353490",
"2269","032300","한국파마","KOSDAQ","2019","12","-",,,,,,,,
"2270","037230","한국팩키지","KOSDAQ","2019","12","종이·목재","0.46",,"500","35","1.6","48.396","25000000","875000000"
"2271","010100","한국프랜지공업","KOSPI","2019","12","운수장비","1.7",,"1000","50","2.4","13.943","30450420","1522521000"
"2272","047810","한국항공우주","KOSPI","2019","12","운수장비","1.7",,"5000","400","1.2","23.168","97475107","38990042800"
"2273","123690","한국화장품","KOSPI","2019","12","유통업","1.67",,"500",,,,"16068000",
"2274","003350","한국화장품제조","KOSPI","2019","12","화학","1.96",,"500","100","0.32","-24.362","4532000","362500700"
"2275","030520","한글과컴퓨터","KOSDAQ","2019","12","소프트웨어","0.75",,"500",,,,"24440319",
"2276","052600","한네트","KOSDAQ","2019","12","통신서비스","0.97",,"500","100","3.2","102.153","11563700","1156370000"
"2277","011500","한농화성","KOSPI","2019","12","화학","1.96",,"500","150","3.43","22.992","15637042","2294103000"
"2278","002390","한독","KOSPI","2019","12","의약품","0.21",,"500","275","1.2","11.157","13763533","3784971575"
"2279","256150","한독크린텍","KOSDAQ","2019","12","기계·장비","0.86",,"500","200","1.3","14.479","4021000","695430000"
"2280","014790","한라","KOSPI","2019","12","건설업","1.87",,"5000",,,,"38874942",
"2281","092460","한라IMS","KOSDAQ","2019","12","운송장비·부품","0.41",,"500","100","1.3","25.754","11744978","1123894000"
"2282","060980","한라홀딩스","KOSPI","2019","12","기타금융",,,"5000","2000","4.3","51.005","10472070","20944140000"
"2283","053690","한미글로벌","KOSPI","2019","12","서비스업","1.04",,"500","200","2.1","85.417","10957550","19995381000"
"2284","042700","한미반도체","KOSPI","2019","12","기계","1.84",,"200","100","1.3","26.081","57223890","5024063400"
"2285","008930","한미사이언스","KOSPI","2019","12","기타금융",,,"500","200","0.5","41.255","64742860","12682898800"
"2286","128940","한미약품","KOSPI","2019","12","의약품","0.21",,"2500","500","0.2","9.036","11612184","5771142000"
"2287","047080","한빛소프트","KOSDAQ","2019","12","디지털컨텐츠","0.37",,"500",,,,"24779836",
"2288","009240","한샘","KOSPI","2019","12","유통업","1.67",,"1000","1200","1.9","49.527","23533928","21155475600"
"2289","020000","한섬","KOSPI","2019","12","섬유의복","1.32",,"500","450","1.5","11.595","24630000","9886317300"
"2290","003680","한성기업","KOSPI","2019","12","음식료품","1.39",,"5000",,,,"6170756",
"2291","105630","한세실업","KOSPI","2019","12","섬유의복","1.32",,"500","500","2.9","-113.619","40000000","19619735000"
"2292","069640","한세엠케이","KOSPI","2019","12","유통업","1.67",,"500",,,,"12909322",
"2293","016450","한세예스24홀딩스","KOSPI","2019","12","섬유의복","1.32",,"500","250","3.4","311.799","40000000","9815446750"
"2294","009180","한솔로지스틱스","KOSPI","2019","12","운수창고업","1.02",,"500","40","2.64","18.599","27477425","1098829360"
"2295","070590","한솔인티큐브","KOSDAQ","2019","12","컴퓨터서비스","0.68",,"500",,,,"13879521",
"2296","213500","한솔제지","KOSPI","2019","12","종이목재","2.57",,"5000","600","4.1","35.646","23800576","14266971000"
"2297","014680","한솔케미칼","KOSPI","2019","12","화학","1.96",,"5000","1500","1.4","18.271","11295195","16632472500"
"2298","004710","한솔테크닉스","KOSPI","2019","12","전기전자","2.14",,"5000",,,,"32109878",
"2299","010420","한솔피엔에스","KOSPI","2019","12","유통업","1.67",,"500","25","1.5","16.233","20493012","512325300"
"2300","004150","한솔홀딩스","KOSPI","2019","12","기타금융",,,"5000",,,,"47183679",
"2301","025750","한솔홈데코","KOSPI","2019","12","종이목재","2.57",,"1000",,,,"80565149",
"2302","226440","한송네오텍","KOSDAQ","2019","12","기계·장비","0.86",,"100",,,,"39601008",
"2303","004960","한신공영","KOSPI","2019","12","건설업","1.87",,"5000","350","2.44","5.621","11570702","4051031300"
"2304","011700","한신기계공업","KOSPI","2019","12","기계","1.84",,"500","15","0.9","29.523","32446151","476789265"
"2305","078350","한양디지텍","KOSDAQ","2019","12","반도체","0.85",,"500",,,,"10000000",
"2306","045100","한양이엔지","KOSDAQ","2019","12","기타서비스","0.64",,"500","450","3.8","26.545","18000000","7841008350"
"2307","001750","한양증권","KOSPI","2019","12","증권","3.15",,"5000","350","4.2","20.956","12728534","4644134900"
"2308","018880","한온시스템","KOSPI","2019","12","기계","1.84",,"100","320","2.8","52.948","533800000","170816000000"
"2309","009420","한올바이오파마","KOSPI","2019","12","의약품","0.21",,"500",,,,"52240638",
"2310","014130","한익스프레스","KOSPI","2019","12","운수창고업","1.02",,"500","70","1.65","14.52","12000000","840000000"
"2311","046110","한일네트웍스","KOSDAQ","2019","12","컴퓨터서비스","0.68",,"500","230","5.1","39.049","11954227","2749472210"
"2312","024740","한일단조","KOSDAQ","2019","12","운송장비·부품","0.41",,"500",,,,"29891328",
"2313","005860","한일사료","KOSDAQ","2019","12","음식료·담배","0.93",,"500","25","1.4","-44.858","39403685","985092125"
"2314","300720","한일시멘트","KOSPI","2019","12","비금속광물","3.32",,"5000","4700","4.9","48.096","4144970","19481359000"
"2315","123840","한일진공","KOSDAQ","2019","12","기계·장비","0.86",,"100",,,,"56205977",
"2316","002220","한일철강","KOSPI","2019","12","철강금속","3.04",,"500",,,,"22322330",
"2317","006390","한일현대시멘트","KOSPI","2019","12","비금속광물","3.32",,"5000","1000","3.2","40.712","16821290","16821290000"
"2318","003300","한일홀딩스","KOSPI","2019","12","비금속광물","3.32",,"5000","2300","5.2","28.005","5994356","13787018800"
"2319","007770","한일화학","KOSDAQ","2019","12","화학","0.74",,"500","150","1.2","31.565","3510000","526500000"
"2320","051600","한전KPS","KOSPI","2019","12","건설업","1.87",,"200","1920","4.7","56.349","45000000","86400000000"
"2321","052690","한전기술","KOSPI","2019","12","서비스업","1.04",,"200","310","1.52","44.676","38220000","11793486550"
"2322","130660","한전산업","KOSPI","2019","12","서비스업","1.04",,"500","227","6.25","42.763","32600000","7400200000"
"2323","107640","한중엔시에스","KONEX","2019","12","-",,,"500",,,,"3795000",
"2324","002320","한진","KOSPI","2019","12","운수창고업","1.02",,"5000","500","1.61","-208.982","11974656","5987327000"
"2325","003480","한진중공업홀딩스","KOSPI","2019","12","전기가스업","0.67",,"5000",,,,"29529812",
"2326","180640","한진칼","KOSPI","2019","12","운수창고업","1.02",,"2500","255","0.6","-5.879","59170458","15236940515"
"2327","005110","한창","KOSPI","2019","12","유통업","1.67",,"500",,,,"34790269",
"2328","043090","한창바이오텍","KOSDAQ","2019","12","유통","0.38",,"500",,,,"30412379",
"2329","079170","한창산업","KOSDAQ","2019","12","금속","1.3",,"500","110","2","48.481","5200000","568683170"
"2330","009460","한창제지","KOSPI","2019","12","종이목재","2.57",,"500","20","0.67","16.179","59667486","1193349720"
"2331","086960","한컴MDS","KOSDAQ","2019","12","소프트웨어","0.75",,"500",,,,"8828608",
"2332","372910","한컴라이프케어","KOSPI","2019","12","-",,,,,,,,
"2333","054920","한컴위드","KOSDAQ","2019","12","소프트웨어","0.75",,"500",,,,"18796541",
"2334","002680","한탑","KOSDAQ","2019","12","음식료·담배","0.93",,"500",,,,"20800000",
"2335","000880","한화","KOSPI","2019","12","화학","1.96",,"5000","700","2.8","28.378","74958735","65568585000"
"2336","088350","한화생명","KOSPI","2019","12","보험","3.8",,"5000","30","1.3","38.423","868530000","22541707500"
"2337","000370","한화손해보험","KOSPI","2019","12","보험","3.8",,"5000",,,,"116738915",
"2338","009830","한화솔루션","KOSPI","2019","12","화학","1.96",,"5000","200","1.1","-13.09","161479290","32576792250"
"2339","272210","한화시스템","KOSPI","2019","12","의료정밀","0.97",,"5000","310","3.02","46.877","110230389","34171420590"
"2340","012450","한화에어로스페이스","KOSPI","2019","12","운수장비","1.7",,"5000",,,,"51560000",
"2341","003530","한화투자증권","KOSPI","2019","12","증권","3.15",,"5000",,,,"214547775",
"2342","386580","한화플러스제2호스팩","KOSDAQ","2019","12","-",,,,,,,,
"2343","195870","해성디에스","KOSPI","2019","12","전기전자","2.14",,"5000","350","2.3","32.637","17000000","5950000000"
"2344","034810","해성산업","KOSDAQ","2019","12","기타서비스","0.64",,"500","175","1.7","73.613","9780000","1711500000"
"2345","076610","해성옵틱스","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"30987500",
"2346","059270","해성티피씨","KOSDAQ","2019","12","-",,,,,,,,
"2347","101530","해태제과식품","KOSPI","2019","12","음식료품","1.39",,"500","150","2.1","-11.469","29116822","3977649300"
"2348","220180","핸디소프트","KOSDAQ","2019","12","소프트웨어","0.75",,"500",,,,"19400000",
"2349","143210","핸즈코퍼레이션","KOSPI","2019","12","운수장비","1.7",,"500","130","1.9","29.833","21863268","2107381796"
"2350","900270","헝셩그룹","KOSDAQ","2019","12","금융","1.05",,"무액면",,,,"80000000",
"2351","084990","헬릭스미스","KOSDAQ","2019","12","기타서비스","0.64",,"500",,,,"21415088",
"2352","000720","현대건설","KOSPI","2019","12","건설업","1.87",,"5000","600","1.4","11.665","111355765","66877715400"
"2353","267270","현대건설기계","KOSPI","2019","12","기계","1.84",,"5000",,,,"19700793",
"2354","170030","현대공업","KOSDAQ","2019","12","운송장비·부품","0.41",,"500","66","2.16","24.275","15340000","994553472"
"2355","005440","현대그린푸드","KOSPI","2019","12","유통업","1.67",,"500","210","1.8","28.674","97704482","18334454670"
"2356","086280","현대글로비스","KOSPI","2019","12","운수창고업","1.02",,"500","3500","2.4","26.129","37500000","131250000000"
"2357","042670","현대두산인프라코어","KOSPI","2019","12","기계","1.84",,"5000",,,,"208161279",
"2358","064350","현대로템","KOSPI","2019","12","운수장비","1.7",,"5000",,,,"85000000",
"2359","079430","현대리바트","KOSPI","2019","12","기타제조업",,,"1000","150","1.15","15.499","20535282","3017130300"
"2360","012330","현대모비스","KOSPI","2019","12","운수장비","1.7",,"5000","4000","1.5","16.346","95306694","375028239700"
"2361","319400","현대무벡스","KOSDAQ","2019","12","금융","1.05",,"100",,,,"8620000",
"2362","010620","현대미포조선","KOSPI","2019","12","운수장비","1.7",,"5000","350","0.77","22.818","39942149","13959504300"
"2363","048410","현대바이오","KOSDAQ","2019","12","화학","0.74",,"500",,,,"34645692",
"2364","052260","현대바이오랜드","KOSDAQ","2019","12","화학","0.74",,"500","350","1.7","48.392","15000000","5250000000"
"2365","069960","현대백화점","KOSPI","2019","12","유통업","1.67",,"5000","1000","1.2","9.186","23402441","22323186000"
"2366","004560","현대비앤지스틸","KOSPI","2019","12","철강금속","3.04",,"5000","100","1.11","7.001","15078811","1524358900"
"2367","016790","현대사료","KOSDAQ","2019","12","음식료·담배","0.93",,"500","100",,"18.96","6150486","615048600"
"2368","322000","현대에너지솔루션","KOSPI","2019","12","전기전자","2.14",,"5000",,,,"11200000",
"2369","041440","현대에버다임","KOSDAQ","2019","12","기계·장비","0.86",,"500","40","0.9","61.523","17915944","713668480"
"2370","039010","현대에이치티","KOSDAQ","2019","12","통신장비","0.34",,"500","300","3.7","23.696","8625000","2525982900"
