,날짜,종가,종목코드,종목명
8475,2019-04-11,26450,093050,LF
8476,2019-04-12,27150,093050,LF
8477,2019-04-15,26950,093050,LF
8478,2019-04-16,26450,093050,LF
8479,2019-04-17,26200,093050,LF
8480,2019-04-18,26050,093050,LF
8481,2019-04-19,26050,093050,LF
8482,2019-04-22,25500,093050,LF
8483,2019-04-23,25550,093050,LF
8484,2019-04-24,25050,093050,LF
8485,2019-04-25,24700,093050,LF
8486,2019-04-26,24200,093050,LF
8487,2019-04-29,24850,093050,LF
8488,2019-04-30,24900,093050,LF
8489,2019-05-02,25500,093050,LF
8490,2019-05-03,25450,093050,LF
8491,2019-05-07,24600,093050,LF
8492,2019-05-08,24600,093050,LF
8493,2019-05-09,23850,093050,LF
8494,2019-05-10,24300,093050,LF
8495,2019-05-13,24050,093050,LF
8496,2019-05-14,24050,093050,LF
8497,2019-05-15,23950,093050,LF
8498,2019-05-16,23250,093050,LF
8499,2019-05-17,23450,093050,LF
8500,2019-05-20,23300,093050,LF
8501,2019-05-21,22800,093050,LF
8502,2019-05-22,22750,093050,LF
8503,2019-05-23,22400,093050,LF
8504,2019-05-24,22350,093050,LF
8505,2019-05-27,22150,093050,LF
8506,2019-05-28,21900,093050,LF
8507,2019-05-29,21700,093050,LF
8508,2019-05-30,21550,093050,LF
8509,2019-05-31,21700,093050,LF
8510,2019-06-03,21950,093050,LF
8511,2019-06-04,21750,093050,LF
8512,2019-06-05,21700,093050,LF
8513,2019-06-07,21900,093050,LF
8514,2019-06-10,22100,093050,LF
8515,2019-06-11,21950,093050,LF
8516,2019-06-12,22200,093050,LF
8517,2019-06-13,22400,093050,LF
8518,2019-06-14,22250,093050,LF
8519,2019-06-17,22050,093050,LF
8520,2019-06-18,23500,093050,LF
8521,2019-06-19,22800,093050,LF
8522,2019-06-20,22900,093050,LF
8523,2019-06-21,23300,093050,LF
8524,2019-06-24,23000,093050,LF
8525,2019-06-25,23550,093050,LF
8526,2019-06-26,23300,093050,LF
8527,2019-06-27,23400,093050,LF
8528,2019-06-28,23000,093050,LF
8529,2019-07-01,23100,093050,LF
8530,2019-07-02,23050,093050,LF
8531,2019-07-03,22800,093050,LF
8532,2019-07-04,23200,093050,LF
8533,2019-07-05,24000,093050,LF
8534,2019-07-08,23650,093050,LF
8535,2019-07-09,23500,093050,LF
8536,2019-07-10,23850,093050,LF
8537,2019-07-11,23850,093050,LF
8538,2019-07-12,24750,093050,LF
8539,2019-07-15,25100,093050,LF
8540,2019-07-16,25250,093050,LF
8541,2019-07-17,25050,093050,LF
8542,2019-07-18,25250,093050,LF
8543,2019-07-19,25550,093050,LF
8544,2019-07-22,25700,093050,LF
8545,2019-07-23,25250,093050,LF
8546,2019-07-24,25500,093050,LF
8547,2019-07-25,25400,093050,LF
8548,2019-07-26,25250,093050,LF
8549,2019-07-29,24450,093050,LF
8550,2019-07-30,24450,093050,LF
8551,2019-07-31,24500,093050,LF
8552,2019-08-01,24900,093050,LF
8553,2019-08-02,24400,093050,LF
8554,2019-08-05,23450,093050,LF
8555,2019-08-06,23250,093050,LF
8556,2019-08-07,22900,093050,LF
8557,2019-08-08,23350,093050,LF
8558,2019-08-09,23450,093050,LF
8559,2019-08-12,22850,093050,LF
8560,2019-08-13,23200,093050,LF
8561,2019-08-14,22600,093050,LF
8562,2019-08-16,20700,093050,LF
8563,2019-08-19,21050,093050,LF
8564,2019-08-20,20950,093050,LF
8565,2019-08-21,20650,093050,LF
8566,2019-08-22,20350,093050,LF
8567,2019-08-23,20200,093050,LF
8568,2019-08-26,19550,093050,LF
8569,2019-08-27,19400,093050,LF
8570,2019-08-28,19450,093050,LF
8571,2019-08-29,19250,093050,LF
8572,2019-08-30,19300,093050,LF
8573,2019-09-02,19500,093050,LF
8574,2019-09-03,19800,093050,LF
8575,2019-09-04,19950,093050,LF
8576,2019-09-05,20000,093050,LF
8577,2019-09-06,19800,093050,LF
8578,2019-09-09,19800,093050,LF
8579,2019-09-10,20200,093050,LF
8580,2019-09-11,20400,093050,LF
8581,2019-09-16,20250,093050,LF
8582,2019-09-17,20600,093050,LF
8583,2019-09-18,20500,093050,LF
8584,2019-09-19,20450,093050,LF
8585,2019-09-20,20650,093050,LF
8586,2019-09-23,20650,093050,LF
8587,2019-09-24,20650,093050,LF
8588,2019-09-25,20350,093050,LF
8589,2019-09-26,20350,093050,LF
8590,2019-09-27,20200,093050,LF
8591,2019-09-30,20200,093050,LF
8592,2019-10-01,20550,093050,LF
8593,2019-10-02,20200,093050,LF
8594,2019-10-04,19550,093050,LF
8595,2019-10-07,19500,093050,LF
8596,2019-10-08,19550,093050,LF
8597,2019-10-10,19300,093050,LF
8598,2019-10-11,19000,093050,LF
8599,2019-10-14,19400,093050,LF
8600,2019-10-15,19550,093050,LF
8601,2019-10-16,19700,093050,LF
8602,2019-10-17,19650,093050,LF
8603,2019-10-18,19900,093050,LF
8604,2019-10-21,19700,093050,LF
8605,2019-10-22,19650,093050,LF
8606,2019-10-23,19200,093050,LF
8607,2019-10-24,19200,093050,LF
8608,2019-10-25,19550,093050,LF
8609,2019-10-28,19800,093050,LF
8610,2019-10-29,19400,093050,LF
8611,2019-10-30,19500,093050,LF
8612,2019-10-31,19650,093050,LF
8613,2019-11-01,19600,093050,LF
8614,2019-11-04,20000,093050,LF
8615,2019-11-05,19650,093050,LF
8616,2019-11-06,20100,093050,LF
8617,2019-11-07,20150,093050,LF
8618,2019-11-08,20200,093050,LF
8619,2019-11-11,20150,093050,LF
8620,2019-11-12,20150,093050,LF
8621,2019-11-13,20200,093050,LF
8622,2019-11-14,20450,093050,LF
8623,2019-11-15,19700,093050,LF
8624,2019-11-18,18950,093050,LF
8625,2019-11-19,18800,093050,LF
8626,2019-11-20,18550,093050,LF
8627,2019-11-21,18000,093050,LF
8628,2019-11-22,17750,093050,LF
8629,2019-11-25,17950,093050,LF
8630,2019-11-26,18000,093050,LF
8631,2019-11-27,18000,093050,LF
8632,2019-11-28,17850,093050,LF
8633,2019-11-29,17900,093050,LF
8634,2019-12-02,18000,093050,LF
8635,2019-12-03,17900,093050,LF
8636,2019-12-04,17650,093050,LF
8637,2019-12-05,17300,093050,LF
8638,2019-12-06,17300,093050,LF
8639,2019-12-09,17150,093050,LF
8640,2019-12-10,17250,093050,LF
8641,2019-12-11,17900,093050,LF
8642,2019-12-12,18200,093050,LF
8643,2019-12-13,18050,093050,LF
8644,2019-12-16,18500,093050,LF
8645,2019-12-17,18050,093050,LF
8646,2019-12-18,17850,093050,LF
8647,2019-12-19,18200,093050,LF
8648,2019-12-20,18200,093050,LF
8649,2019-12-23,18150,093050,LF
8650,2019-12-24,18400,093050,LF
8651,2019-12-26,18650,093050,LF
8652,2019-12-27,18200,093050,LF
8653,2019-12-30,18500,093050,LF
8654,2020-01-02,17800,093050,LF
8655,2020-01-03,18050,093050,LF
8656,2020-01-06,17500,093050,LF
8657,2020-01-07,17400,093050,LF
8658,2020-01-08,16800,093050,LF
8659,2020-01-09,16850,093050,LF
8660,2020-01-10,16550,093050,LF
8661,2020-01-13,16600,093050,LF
8662,2020-01-14,16850,093050,LF
8663,2020-01-15,16800,093050,LF
8664,2020-01-16,16650,093050,LF
8665,2020-01-17,16600,093050,LF
8666,2020-01-20,16600,093050,LF
8667,2020-01-21,16800,093050,LF
8668,2020-01-22,16650,093050,LF
8669,2020-01-23,16550,093050,LF
8670,2020-01-28,15800,093050,LF
8671,2020-01-29,15750,093050,LF
8672,2020-01-30,15650,093050,LF
8673,2020-01-31,15050,093050,LF
8674,2020-02-03,14650,093050,LF
8675,2020-02-04,14700,093050,LF
8676,2020-02-05,14650,093050,LF
8677,2020-02-06,14900,093050,LF
8678,2020-02-07,14650,093050,LF
8679,2020-02-10,14550,093050,LF
8680,2020-02-11,14950,093050,LF
8681,2020-02-12,14950,093050,LF
8682,2020-02-13,15050,093050,LF
8683,2020-02-14,14650,093050,LF
8684,2020-02-17,14450,093050,LF
8685,2020-02-18,14450,093050,LF
8686,2020-02-19,14000,093050,LF
8687,2020-02-20,13700,093050,LF
8688,2020-02-21,13800,093050,LF
8689,2020-02-24,13250,093050,LF
8690,2020-02-25,13550,093050,LF
8691,2020-02-26,13250,093050,LF
8692,2020-02-27,13250,093050,LF
8693,2020-02-28,12550,093050,LF
8694,2020-03-02,12300,093050,LF
8695,2020-03-03,12600,093050,LF
8696,2020-03-04,12800,093050,LF
8697,2020-03-05,12900,093050,LF
8698,2020-03-06,12500,093050,LF
8699,2020-03-09,12450,093050,LF
8700,2020-03-10,12450,093050,LF
8701,2020-03-11,12150,093050,LF
8702,2020-03-12,11500,093050,LF
8703,2020-03-13,10600,093050,LF
8704,2020-03-16,10500,093050,LF
8705,2020-03-17,10500,093050,LF
8706,2020-03-18,10100,093050,LF
8707,2020-03-19,8940,093050,LF
8708,2020-03-20,10300,093050,LF
8709,2020-03-23,9250,093050,LF
8710,2020-03-24,9840,093050,LF
8711,2020-03-25,11000,093050,LF
8712,2020-03-26,10400,093050,LF
8713,2020-03-27,10550,093050,LF
8714,2020-03-30,10550,093050,LF
8715,2020-03-31,10750,093050,LF
8716,2020-04-01,10600,093050,LF
8717,2020-04-02,11100,093050,LF
8718,2020-04-03,11500,093050,LF
8719,2020-04-06,11700,093050,LF
8720,2020-04-07,12400,093050,LF
8721,2020-04-08,12350,093050,LF
8722,2020-04-09,12500,093050,LF
8723,2020-04-10,12750,093050,LF
8724,2020-04-13,12300,093050,LF
8725,2020-04-14,12550,093050,LF
8726,2020-04-16,12350,093050,LF
8727,2020-04-17,12700,093050,LF
8728,2020-04-20,12650,093050,LF
8729,2020-04-21,12100,093050,LF
8730,2020-04-22,11950,093050,LF
8731,2020-04-23,12400,093050,LF
8732,2020-04-24,12050,093050,LF
8733,2020-04-27,12850,093050,LF
8734,2020-04-28,13050,093050,LF
8735,2020-04-29,13150,093050,LF
8736,2020-05-04,12500,093050,LF
8737,2020-05-06,12600,093050,LF
8738,2020-05-07,12700,093050,LF
8739,2020-05-08,13000,093050,LF
8740,2020-05-11,13150,093050,LF
8741,2020-05-12,12750,093050,LF
8742,2020-05-13,12800,093050,LF
8743,2020-05-14,12300,093050,LF
8744,2020-05-15,12500,093050,LF
8745,2020-05-18,12350,093050,LF
8746,2020-05-19,12850,093050,LF
8747,2020-05-20,13200,093050,LF
8748,2020-05-21,13200,093050,LF
8749,2020-05-22,12900,093050,LF
8750,2020-05-25,13050,093050,LF
8751,2020-05-26,13350,093050,LF
8752,2020-05-27,13900,093050,LF
8753,2020-05-28,13450,093050,LF
8754,2020-05-29,13550,093050,LF
